strategy_id,strategy_name,strategy_type,wave,symbol,sharpe,sortino,total_return,max_drawdown,win_rate,total_trades,profit_factor,period
ALPHA_BREAKOUT_101,Swing Breakout,MOMENTUM,1,NESTLEIND,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_BREAKOUT_101,Swing Breakout,MOMENTUM,1,ITC,-0.7060680398682211,-0.16758182123195878,-0.018898158850695457,0.031116839116461886,0.3333333333333333,9,0.5235919174653907,1Y
ALPHA_BREAKOUT_101,Swing Breakout,MOMENTUM,1,MARUTI,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_BREAKOUT_101,Swing Breakout,MOMENTUM,1,TATAMOTORS,-0.5646585226034788,-0.20138464332005823,-0.021356747733493275,0.04801062087955078,0.42857142857142855,7,0.6116765336483846,1Y
ALPHA_BREAKOUT_101,Swing Breakout,MOMENTUM,1,SUNPHARMA,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_BREAKOUT_101,Swing Breakout,MOMENTUM,1,DRREDDY,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_BREAKOUT_101,Swing Breakout,MOMENTUM,1,BAJFINANCE,1.0352398407845738,0.7845337565476325,0.018506648741618115,0.009656098316637274,0.6,5,2.367289886571077,1Y
ALPHA_BREAKOUT_101,Swing Breakout,MOMENTUM,1,TATASTEEL,1.6911108313333383,0.9157419345160256,0.14635933386076538,0.029999999999999947,0.6818181818181818,22,2.7739278285635893,1Y
ALPHA_BREAKOUT_101,Swing Breakout,MOMENTUM,1,HINDALCO,0.789564557500834,0.4929777202139612,0.06606018616664655,0.052425576053917865,0.44,25,1.5248025081377978,1Y
ALPHA_PULLBACK_102,Trend Pullback,TREND,1,HDFCBANK,-1.8219020239077783,-1.8367839561391244,-0.04168339670768206,0.04168339670768206,0.4186046511627907,43,0.6321242688473798,1Y
ALPHA_PULLBACK_102,Trend Pullback,TREND,1,ICICIBANK,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_PULLBACK_102,Trend Pullback,TREND,1,SBIN,1.4599024942613543,1.980617116486596,0.22292624436344566,0.08569486863164133,0.5321637426900585,171,1.3638277570901582,1Y
ALPHA_PULLBACK_102,Trend Pullback,TREND,1,TCS,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_PULLBACK_102,Trend Pullback,TREND,1,INFY,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_PULLBACK_102,Trend Pullback,TREND,1,WIPRO,-0.7886574875862155,-0.547762436081281,-0.1231581388920081,0.14473717234741054,0.5229357798165137,109,0.7984538191718457,1Y
ALPHA_PULLBACK_102,Trend Pullback,TREND,1,RELIANCE,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_PULLBACK_102,Trend Pullback,TREND,1,NTPC,0.20712943593191196,0.26404605976099116,0.020091264901175965,0.13725043240239876,0.4473684210526316,114,1.0542382421723087,1Y
ALPHA_PULLBACK_102,Trend Pullback,TREND,1,HINDUNILVR,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_PULLBACK_102,Trend Pullback,TREND,1,NESTLEIND,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_PULLBACK_102,Trend Pullback,TREND,1,ITC,-1.4090247527164583,-1.1712366100291483,-0.12484504631646087,0.12484504631646087,0.35714285714285715,70,0.6419010561574808,1Y
ALPHA_PULLBACK_102,Trend Pullback,TREND,1,MARUTI,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
